Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2012 [YR2012],2015 [YR2015],2016 [YR2016],2017 [YR2017]
IDA & IBRD total,IBT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.65181720135864,5.55968231056863,..,..,..
IDA & IBRD total,IBT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.64231483548663,5.56686173428311,5.51537313223076,5.65102412785143,5.74672888252322
IDA & IBRD total,IBT,Net migration,SM.POP.NETM,..,-15734793,..,..,..
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,1561.40389054079,1877.55472750994,1932.69595070808,1772.21525507544,..
IDA blend,IDB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.53977336853346,..,3.94565887566214,..,..
IDA blend,IDB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.0916295284999,7.21458354265452,6.11302629639638,6.27933420820485,6.4199248929548
IDA blend,IDB,Net migration,SM.POP.NETM,..,-2040210,..,..,..
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,806.472954749217,911.80948991099,1010.65142392016,1019.76190167878,..
IDA only,IDX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
IDA only,IDX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.6380759447166,5.57884239658962,5.60580815684634,5.6359208967888,5.63418606035602
IDA only,IDX,Net migration,SM.POP.NETM,..,-10456825,..,..,..
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1060.06966703009,1238.10119273351,1321.45270225623,1271.23092764932,..
IDA total,IDA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
IDA total,IDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.0762752186234,6.07334375434482,5.75997172321896,5.83237346946858,5.87359347458716
IDA total,IDA,Net migration,SM.POP.NETM,..,-12497035,..,..,..
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1345.77015320886,1446.98540954276,1596.47000261045,1709.59180811655,..
India,IND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.5,2.70000004768372,..,..,..
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.59999990463257,3.70000004768372,3.5,3.5,3.59999990463257
India,IND,Net migration,SM.POP.NETM,..,-2578213,..,..,..
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,3113.48063451433,3687.95399645786,3336.10668610138,3570.29488811764,..
Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.59999990463257,4.5,4.5,4.09999990463257,..
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.09999990463257,6.09999990463257,6,5.59999990463257,5.59999990463257
Indonesia,IDN,Net migration,SM.POP.NETM,..,-835000,..,..,..
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,6531.9274296787,7832.90263547528,4862.29972856127,5219.1094080464,..
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.5,12.1999998092651,11.1000003814697,12.3999996185303,..
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.5,12.1999998092651,11.1000003814697,11.3999996185303,11.3999996185303
"Iran, Islamic Rep.",IRN,Net migration,SM.POP.NETM,..,-400001,..,..,..
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,4502.74904825726,6651.12241981136,4974.0269301667,4609.60069352322,..
Iraq,IRQ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.1999998092651,15.3000001907349,15,15.1000003814697,14.8000001907349
Iraq,IRQ,Net migration,SM.POP.NETM,..,463665,..,..,..
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,48671.8881193463,49177.4412960085,62544.631291054,64175.4382364984,..
Ireland,IRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.8000001907349,14.6999998092651,9.39999961853027,7.90000009536743,..
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.8999996185303,14.6999998092651,9.39999961853027,7.90000009536743,6.19999980926514
Ireland,IRL,Net migration,SM.POP.NETM,..,-139996,..,..,..
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,73935.6789952084,79028.0449845933,81672.0227049126,..,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,2.70000004768372,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Isle of Man,IMN,Net migration,SM.POP.NETM,..,..,..,..,..
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,30642.9406174863,32525.9565867323,35691.2691649056,37180.5271115258,..
Israel,ISR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.5,6.90000009536743,5.19999980926514,4.80000019073486,..
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.5,6.90000009536743,5.30000019073486,4.80000019073486,5.19999980926514
Israel,ISR,Net migration,SM.POP.NETM,..,19497,..,..,..
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,35849.3731979401,34814.1251168487,30171.7419892586,30661.2218094126,..
Italy,ITA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.39999961853027,10.6000003814697,11.8999996185303,11.6999998092651,..
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.39999961853027,10.6999998092651,11.8999996185303,11.6999998092651,11.6000003814697
Italy,ITA,Net migration,SM.POP.NETM,..,264145,..,..,..
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,4682.52124815387,5209.5061889556,4939.83728131233,4878.57579137263,..
Jamaica,JAM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.3999996185303,13.8999996185303,13.5,13.1999998092651,..
Jamaica,JAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.3999996185303,13.6999998092651,13.5,13.1999998092651,13
Jamaica,JAM,Net migration,SM.POP.NETM,..,-93096,..,..,..
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,44507.6763859172,48603.4766497749,34474.1373599536,38900.5693058431,..
Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.09999990463257,4.40000009536743,3.29999995231628,3.09999990463257,..
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.09999990463257,4.30000019073486,3.40000009536743,3.09999990463257,2.90000009536743
Japan,JPN,Net migration,SM.POP.NETM,..,358133,..,..,..
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,3679.19027463278,3870.75321121669,4096.09927499826,4087.9375167203,..
Jordan,JOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.5,12.1999998092651,..,..,..
Jordan,JOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.5,12.1999998092651,13.1000003814697,15.3000001907349,14.8999996185303
Jordan,JOR,Net migration,SM.POP.NETM,..,975285,..,..,..
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,9070.64997199985,12387.1898225308,10509.9810699442,7714.69356810299,..
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.80000019073486,5.30000019073486,4.90000009536743,5,..
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.80000019073486,5.30000019073486,5,5,5.40000009536743
Kazakhstan,KAZ,Net migration,SM.POP.NETM,..,159807,..,..,..
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,967.340077341325,1155.02058181812,1349.97014383813,1455.35976536469,..
Kenya,KEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Kenya,KEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.1999998092651,12,11.8999996185303,11.3000001907349,11
Kenya,KEN,Net migration,SM.POP.NETM,..,-50000,..,..,..
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,1493.16051003948,1763.81549743152,1504.71535310173,1587.05786874662,..
Kiribati,KIR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,30.6000003814697,..,..,..,..
Kiribati,KIR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Kiribati,KIR,Net migration,SM.POP.NETM,..,-2130,..,..,..
"Korea, Dem. People’s Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.30000019073486,4.30000019073486,4.30000019073486,4.30000019073486,4.19999980926514
"Korea, Dem. People’s Rep.",PRK,Net migration,SM.POP.NETM,..,-27013,..,..,..
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,22086.9529193201,24358.7821758226,27105.076226264,27538.8061282212,..
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.70000004768372,3.20000004768372,3.59999990463257,3.70000004768372,..
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.70000004768372,3.20000004768372,3.59999990463257,3.70000004768372,3.70000004768372
"Korea, Rep.",KOR,Net migration,SM.POP.NETM,..,169634,..,..,..
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,3283.21193843172,3586.15376954762,3574.48178231144,3661.42984742258,..
Kosovo,XKX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,31,32.9000015258789,27.5,..
Kosovo,XKX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Kosovo,XKX,Net migration,SM.POP.NETM,..,..,..,..,..
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,38497.6169579293,51264.0713358672,29109.0687433547,27359.2303297594,..
Kuwait,KWT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.79999995231628,..,..,..,..
Kuwait,KWT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.79999995231628,3.5,3.29999995231628,2.70000004768372,2.40000009536743
Kuwait,KWT,Net migration,SM.POP.NETM,..,670000,..,..,..
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,880.037775119109,1177.97473487848,1121.08283510739,1077.6030820999,..
Kyrgyz Republic,KGZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.60000038146973,8.39999961853027,7.59999990463257,7.19999980926514,..
Kyrgyz Republic,KGZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.60000038146973,8.39999961853027,7.59999990463257,7.69999980926514,7.80000019073486
Kyrgyz Republic,KGZ,Net migration,SM.POP.NETM,..,-137902,..,..,..
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,1141.12711507419,1588.63314741682,2159.43315209405,2338.69215683656,..
Lao PDR,LAO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.699999988079071,..,..,..,..
Lao PDR,LAO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.39999997615814,1.29999995231628,1.29999995231628,1.39999997615814,1.5
Lao PDR,LAO,Net migration,SM.POP.NETM,..,-177488,..,..,..
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,6190.8109549483,7979.45053028032,8202.4147347347,8153.13796703104,..
Late-demographic dividend,LTE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.93533589205295,4.70767847368797,..,..,..
Late-demographic dividend,LTE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.17872015073266,5.09634028875881,5.11665512926616,5.38853495549196,5.53658114321004
Late-demographic dividend,LTE,Net migration,SM.POP.NETM,..,1549148,..,..,..
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,8943.35702203647,10026.5542985559,8674.11557101794,8342.19070522669,..
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.88930109938467,6.37074043843974,6.71838359895306,8.13911033733953,..
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.63400091983437,6.8014001839702,7.11056230835183,8.14170269366144,8.76930875156921
Latin America & Caribbean,LCN,Net migration,SM.POP.NETM,..,-1833113,..,..,..
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,8641.87813956247,9665.44302249814,8303.8767505419,7954.02888413546,..
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.7934183697456,6.31704846615651,6.70218512206119,8.1767093738354,..
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.58074250892943,6.77619263601222,7.11820779349298,8.17722192228525,8.82034210600478
Latin America & Caribbean (excluding high income),LAC,Net migration,SM.POP.NETM,..,-1790769,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,8861.94419768969,9948.70409579732,8534.50646323472,8196.10324882545,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.92751504570247,6.37875383475468,6.6924259762967,8.12077885656181,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.68391984674254,6.81925690191404,7.16873628555103,8.22116442787412,8.85824121866227
Latin America & the Caribbean (IDA & IBRD countries),TLA,Net migration,SM.POP.NETM,..,-1671733,..,..,..
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,11326.2194746243,13822.8055940347,13658.0850281401,14071.0272283078,..
Latvia,LVA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,19.5,15,9.89999961853027,9.60000038146973,..
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.5,15,9.89999961853027,9.60000038146973,9.39999961853027
Latvia,LVA,Net migration,SM.POP.NETM,..,-83325,..,..,..
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,780.191187980195,896.755584621951,970.250719448531,961.457102074733,..
Least developed countries: UN classification,LDC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Least developed countries: UN classification,LDC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.49638224232587,5.36940163225162,5.36859078100409,5.40256205787281,5.40934905336866
Least developed countries: UN classification,LDC,Net migration,SM.POP.NETM,..,-5849388,..,..,..
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,8858.28397743868,8922.89675171623,8452.44364087841,8257.29439052664,..
Lebanon,LBN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Lebanon,LBN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.19999980926514,6.19999980926514,6.19999980926514,6.5,6.69999980926514
Lebanon,LBN,Net migration,SM.POP.NETM,..,1250000,..,..,..
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,1169.26784178666,1281.62055793461,1152.31958533797,1039.70407191984,..
Lesotho,LSO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,28,25.2999992370605,26.7999992370605,28.2999992370605,29.2000007629395
Lesotho,LSO,Net migration,SM.POP.NETM,..,-25000,..,..,..
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,327.420509735634,415.036195795687,452.038071650923,455.370741357005,..
Liberia,LBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.29999995231628,..,..,..,..
Liberia,LBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.70000004768372,3.70000004768372,3.59999990463257,3.79999995231628,4
Liberia,LBR,Net migration,SM.POP.NETM,..,-20000,..,..,..
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,12120.5621692062,..,..,..,..
Libya,LBY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,19,..,..,..
Libya,LBY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.1000003814697,19,18.5,18.2000007629395,17.7000007629395
Libya,LBY,Net migration,SM.POP.NETM,..,-433403,..,..,..
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,141165.082856705,149295.646043634,168146.015281103,..,..
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.59999990463257,2.5,..,..,..
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Liechtenstein,LIE,Net migration,SM.POP.NETM,..,..,..,..,..
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,11984.8685698823,14341.0830628051,14252.4285255672,14900.7788993879,..
Lithuania,LTU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,17.7999992370605,13.3999996185303,9.10000038146973,7.90000009536743,..
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.7999992370605,13.3999996185303,9.10000038146973,7.90000009536743,8.10000038146973
Lithuania,LTU,Net migration,SM.POP.NETM,..,-146217,..,..,..
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,3588.19190461241,4393.87954580858,4405.30758106339,4365.43971488151,..
Low & middle income,LMY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.61073947387177,5.52149285285879,..,..,..
Low & middle income,LMY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.5985595954001,5.52807509214749,5.49526964568197,5.63905784367247,5.74055127622122
Low & middle income,LMY,Net migration,SM.POP.NETM,..,-15848395,..,..,..
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,522.879419705359,599.219434805432,629.030827513573,612.10471513973,..
Low income,LIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Low income,LIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.53310334434362,5.41363701776348,5.46464110255516,5.52822316573873,5.53782191786604
Low income,LIC,Net migration,SM.POP.NETM,..,-2148595,..,..,..
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,1692.02701549876,1946.6073262043,2024.83395064038,2077.79583298361,..
Lower middle income,LMC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.05913667704019,5.0515600313457,..,..,..
Lower middle income,LMC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.30693983928373,5.29863994100531,5.05862996234107,5.0136022184966,5.0685245189205
Lower middle income,LMC,Net migration,SM.POP.NETM,..,-15611461,..,..,..
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,104965.306078267,106749.013622989,101446.786303182,100738.684223143,..
Luxembourg,LUX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.40000009536743,5.09999990463257,6.69999980926514,6.30000019073486,..
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.40000009536743,5.09999990463257,6.69999980926514,6.30000019073486,6
Luxembourg,LUX,Net migration,SM.POP.NETM,..,48704,..,..,..
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,52374.7944457228,76496.3661850193,75484.2865809425,74017.1847105799,..
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.79999995231628,2,1.79999995231628,2,..
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.79999995231628,2,1.79999995231628,1.89999997615814,2.20000004768372
"Macao SAR, China",MAC,Net migration,SM.POP.NETM,..,42350,..,..,..
"Macedonia, FYR",MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,4542.90410449183,4698.6894759835,4834.13672297387,5237.1476704612,..
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,32,31,26.1000003814697,23.7000007629395,..
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,32,31,26.1000003814697,23.7000007629395,24.3999996185303
"Macedonia, FYR",MKD,Net migration,SM.POP.NETM,..,-8853,..,..,..
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,412.730934137725,443.906100111531,402.088307201027,401.742269629679,..
Madagascar,MDG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.79999995231628,0.600000023841858,1.79999995231628,..,..
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.79999995231628,1.29999995231628,1.79999995231628,2.20000004768372,2.40000009536743
Madagascar,MDG,Net migration,SM.POP.NETM,..,-7500,..,..,..
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,458.868174427665,374.501880192755,362.657544352305,300.307665115766,..
Malawi,MWI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Malawi,MWI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.5,6.40000009536743,6.40000009536743,6.59999990463257,6.69999980926514
Malawi,MWI,Net migration,SM.POP.NETM,..,-30000,..,..,..
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,9071.35698672103,10779.5075072926,9648.55345515912,9508.237749643,..
Malaysia,MYS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.20000004768372,3,3.09999990463257,3.40000009536743,..
Malaysia,MYS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.40000009536743,3,3.09999990463257,3.5,3.40000009536743
Malaysia,MYS,Net migration,SM.POP.NETM,..,781650,..,..,..
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,7100.40590931813,7473.1956263615,9575.77070017391,9875.278427957,..
Maldives,MDV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.6999998092651,..,..,..,..
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.10000002384186,1.5,5.09999990463257,4.40000009536743,4
Maldives,MDV,Net migration,SM.POP.NETM,..,21916,..,..,..
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,708.370763247419,777.347686759476,749.950157148436,779.944843827232,..
Mali,MLI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.10000038146973,..,9.39999961853027,9.69999980926514,..
Mali,MLI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.30000019073486,6.90000009536743,10.6000003814697,10.6000003814697,9.69999980926514
Mali,MLI,Net migration,SM.POP.NETM,..,-302449,..,..,..
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,21087.7946931036,21942.1147427584,23816.0851407534,25145.3931488601,..
Malta,MLT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.80000019073486,6.30000019073486,5.40000009536743,4.69999980926514,..
Malta,MLT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.80000019073486,6.30000019073486,5.40000009536743,4.69999980926514,4.80000019073486
Malta,MLT,Net migration,SM.POP.NETM,..,9447,..,..,..
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,3146.76394849785,3516.89991075328,3390.91029173114,3665.20747748087,..
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Marshall Islands,MHL,Net migration,SM.POP.NETM,..,..,..,..,..
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1203.38366252431,1364.2839258409,1158.25637052423,1101.90162661686,..
Mauritania,MRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,10.1000003814697,..,..,..
Mauritania,MRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.1000003814697,10.1000003814697,9.89999961853027,10.1000003814697,10.1999998092651
Mauritania,MRT,Net migration,SM.POP.NETM,..,40000,..,..,..
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,8000.37643182154,9291.22761861899,9260.44730250635,9630.94402829695,..
Mauritius,MUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.69999980926514,8.19999980926514,7.90000009536743,7.30000019073486,..
Mauritius,MUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.69999980926514,8.69999980926514,7.90000009536743,7.30000019073486,7.40000009536743
Mauritius,MUS,Net migration,SM.POP.NETM,..,-12079,..,..,..
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,8959.5814158753,9820.53257157551,9152.87230583878,8208.55598433192,..
